1492219607, -1.4025574, -0.15359497, 9.867798
1492219609, -1.4025574, -0.14642334, 9.879761
1492219611, -1.400528, -0.15362549, 9.863937
1492219613, -1.3953857, -0.16674805, 9.851059
1492219615, -1.4097443, -0.16674805, 9.8498535
1492219617, -1.4085388, -0.1607666, 9.85704
1492219619, -1.3989716, -0.1715393, 9.863022
1492219621, -1.3870087, -0.121292114, 9.872589
1492219623, -1.3953857, -0.18589783, 9.834305
1492219625, -1.4097443, -0.15718079, 9.846268
1492219627, -1.4288788, -0.17512512, 9.833099
1492219629, -1.4623871, -0.13804626, 9.815155
1492219631, -1.3738556, -0.19667053, 9.818756
1492219633, -1.3953857, -0.14761353, 9.846268
1492219635, -1.3535156, -0.1715393, 9.825928
1492219637, -1.4219208, -0.17149353, 9.823334
1492219639, -1.3738556, -0.16914368, 9.833099
1492219641, -1.3894043, -0.15718079, 9.837891
1492219643, -1.3858185, -0.14282227, 9.865402
1492219645, -1.3858185, -0.13923645, 9.859421
1492219647, -1.4217072, -0.1404419, 9.8498535
1492219649, -1.3905945, -0.18231201, 9.848663
1492219651, -1.4037628, -0.16795349, 9.81636
1492219653, -1.4348602, -0.17752075, 9.818756
1492219655, -1.3941956, -0.16795349, 9.837891
1492219657, -1.400177, -0.16555786, 9.853439
1492219659, -1.4384613, -0.1835022, 9.813965
1492219661, -1.379837, -0.17633057, 9.843872
1492219663, -1.3989716, -0.12608337, 9.874985
1492219665, -1.3642731, -0.1787262, 9.839081
1492219667, -1.4013672, -0.16555786, 9.841476
1492219669, -1.4085388, -0.15957642, 9.823532
1492219671, -1.3559113, -0.16197205, 9.843872
1492219673, -1.3810272, -0.17393494, 9.817551
1492219675, -1.3858185, -0.133255, 9.867798
1492219677, -1.3702545, -0.06147766, 9.821136
1492219679, -1.4133301, -0.17034912, 9.85704
1492219681, -1.404953, -0.23374939, 9.772095
1492219683, -1.4121399, -0.15957642, 9.829514
1492219685, -1.3283844, -0.13923645, 9.839081
1492219687, -1.4097443, -0.17274475, 9.815155
1492219689, -1.4025574, -0.21221924, 9.797211
1492219691, -1.3882141, -0.17512512, 9.818756
1492219693, -1.3822174, -0.13923645, 9.819946
1492219695, -1.3475342, -0.15718079, 9.804398
1492219697, -1.376236, -0.18948364, 9.811569
1492219699, -1.3894043, -0.17274475, 9.827118
1492219701, -1.4169159, -0.17752075, 9.806778
1492219703, -1.3618927, -0.13565063, 9.863022
1492219705, -1.3929901, -0.21221924, 9.7960205
1492219707, -1.3606873, -0.17752075, 9.788834
1492219709, -1.3810272, -0.15838623, 9.8007965
1492219711, -1.33078, -0.2062378, 9.791229
1492219713, -1.3882141, -0.17512512, 9.840286
1492219715, -1.3367615, -0.17393494, 9.776871
1492219717, -1.3711395, -0.16003418, 9.828445
1492219719, -1.4157257, -0.14402771, 9.864212
1492219721, -1.3092499, -0.133255, 9.831909
1492219723, -1.3582916, -0.17991638, 9.837891
1492219725, -1.3630829, -0.16914368, 9.803192
1492219727, -1.3212128, -0.17274475, 9.813965
1492219729, -1.3487244, -0.12727356, 9.867798
1492219731, -1.3738556, -0.1607666, 9.81636
1492219733, -1.5688629, -0.3366394, 9.665604
1492219735, -1.4542542, -0.19815063, 9.78067
1492219737, -1.3774719, -0.16706848, 9.816238
1492219739, -1.4312744, -0.1607666, 9.811569
1492219741, -1.404953, -0.18110657, 9.787643
1492219743, -1.4193115, -0.20144653, 9.7960205
1492219745, -1.4037628, -0.12846375, 9.835495
1492219747, -1.3560944, -0.14085388, 9.811554
1492219749, -1.4040375, -0.19476318, 9.780487
1492219751, -1.3702545, -0.14761353, 9.813965
1492219753, -1.3941956, -0.16436768, 9.8367
1492219755, -1.3941956, -0.1559906, 9.829514
1492219757, 2.0472717, 7.230728, 5.3498077
1492219759, -0.5523987, 6.5855865, 9.559982
1492219761, -3.7903595, 2.9355316, 8.99115
1492219763, 0.63360596, 2.7534637, 9.309509
1492219765, 0.80352783, 1.5894165, 9.809509
1492219767, 1.9196777, 2.1930237, 8.496384
1492219769, 0.4443817, 2.212326, 9.66481
1492219771, 0.22431946, 3.8974457, 8.768356
1492219773, 0.14356995, 3.2166443, 8.866272
1492219775, -0.75335693, 3.2343445, 9.404968
1492219777, -1.4112244, -0.20724487, 9.843811
1492219779, -1.4085388, -0.18829346, 9.825928
1492219781, -1.379837, -0.13444519, 9.854645
1492219783, -1.4360657, -0.13804626, 9.840286
1492219785, -1.4037628, -0.15838623, 9.805588
1492219787, -1.3834229, -0.14402771, 9.817551
1492219789, -1.3989716, -0.17274475, 9.812759
1492219791, -1.4061584, -0.13923645, 9.8367
1492219793, -1.3929901, -0.15838623, 9.812759
1492219795, -1.3989716, -0.15478516, 9.806778
1492219797, -1.3750458, -0.15000916, 9.809174
1492219799, -1.3630829, -0.12608337, 9.806778
1492219801, -1.379837, -0.12487793, 9.824738
1492219803, -1.4097443, -0.16316223, 9.803192
1492219805, -1.3882141, -0.15119934, 9.794815
1492219807, -1.400177, -0.15478516, 9.818756
1492219809, -1.3666687, -0.15359497, 9.827118
1492219811, -1.4133301, -0.13804626, 9.837891
1492219823, -1.4372559, -0.19068909, 9.799606
1492219834, -1.3822174, -0.16436768, 9.788834
1492219856, -1.400177, -0.15240479, 9.775681
1492219858, -1.4193115, -0.11172485, 9.812759
1492219860, -1.3905945, -0.15359497, 9.791229
1492219864, -1.544632, -0.30854797, 9.586197
1492219866, -7.4824066, 5.39151, 3.5555115
1492219868, -1.7027283, 5.724472, 8.142303
1492219870, -0.5122528, 6.797333, 7.053787
1492219874, -1.171814, 6.6486053, 6.707199
1492219876, -0.9293823, 6.4547424, 7.226303
1492219878, -0.7511749, 6.486664, 7.164963
1492219880, -1.1316376, 6.2274475, 7.551117
1492219882, -0.44326782, 6.397827, 7.480057
1492219884, -0.06939697, 6.6010284, 7.281067
1492219886, -2.5294342, 4.416687, 8.099472
1492219888, -4.727783, 6.4029846, 6.9321747
1492219890, -4.6057434, 6.5749817, 6.4779053
1492219892, 0.26213074, 4.614563, 8.111984
1492219894, 0.454422, 4.811905, 8.027176
1492219896, -0.011657715, 5.0263214, 8.445084
1492219898, -0.0879364, 5.302826, 8.482285
1492219900, -1.0615234, 4.7386017, 8.60376
1492219902, -0.7112274, 5.120041, 8.233322
1492219904, -0.8094177, 5.129837, 8.253769
1492219906, -0.8921814, 4.4305267, 8.521606
1492219908, -0.8743439, 5.1309357, 8.41037
1492219910, -0.29351807, 5.627838, 7.0880585
1492219912, -2.4567566, 4.0424957, 8.616592
1492219914, -0.9176483, 5.74765, 7.8387756
1492219916, -0.9810333, 4.007538, 8.602921
1492219918, -1.0015106, 5.6240997, 8.673126
1492219920, -0.6932831, 5.588394, 7.751648
1492219922, -0.53730774, 5.266815, 8.169449
1492219924, -0.44371033, 5.583832, 8.081665
1492219926, -1.9340515, 2.0547028, 9.255554
1492219928, 2.7778168, 0.013366699, 8.80661
1492219930, -1.3853607, -0.12886047, 9.824371
1492219932, -1.4031525, -0.15769958, 9.815582
1492219934, -1.3487244, -0.15718079, 9.8007965
1492219936, -1.3104401, -0.1452179, 9.803192
1492219938, -1.3654785, -0.121292114, 9.815155
1492219940, -1.3726501, -0.15359497, 9.813965
1492219942, -1.3594971, -0.14761353, 9.7960205
1492219944, -1.3989716, -0.13444519, 9.823532
1492219946, -1.3343658, -0.14163208, 9.812759
1492219948, -1.3642731, -0.133255, 9.7960205
1492219950, -1.3523102, -0.13923645, 9.785248
1492219952, -1.3606873, -0.16674805, 9.805588
1492219954, -1.4145355, -0.17393494, 9.782852
1492219956, -1.3929901, -0.13804626, 9.8007965
1492219958, -1.3666687, -0.17512512, 9.782852
1492219960, -1.3670807, -0.14942932, 9.808563
1492219962, -1.3834229, -0.15478516, 9.806778
1492220077, -0.66915894, -2.232956, 9.438293
1492220158, -0.5890045, -2.2377472, 9.455032
1492220160, -0.64164734, -2.2162018, 9.449051
1492220162, -0.64045715, -2.212616, 9.464615
1492220223, -0.6392517, -2.2030487, 9.453842
1492220225, -0.62609863, -2.1898804, 9.456238
1492220227, -0.5997772, -2.2269745, 9.492126
1492220229, -0.6548004, -2.2389374, 9.465805
1492220231, -0.6619873, -2.2269745, 9.449051
1492220345, -0.63446045, -2.2150116, 9.470596
1492220385, -0.6548004, -2.1946716, 9.410767
1492220387, -0.697876, -2.22937, 9.519638
1492220389, -0.62609863, -2.1779175, 9.455032
1492220391, -0.67196655, -2.2198944, 9.497177
1492220393, -0.6703186, -2.206665, 9.486221
1492220395, -2.128296, 5.6842346, 6.305191
1492220397, -1.3852539, 2.9216309, 9.45549
1492220399, 11.506088, 0.4291687, -0.94810486
1492220401, 4.5645905, 5.579895, 5.781616
1492220403, 4.6630554, 5.132248, 5.8352966
1492220405, 4.6270447, 5.243042, 5.564316
1492220407, 4.5155487, 5.128189, 5.4992523
1492220409, 4.143997, 5.5963593, 5.5607147
1492220411, -2.2566528, 8.926834, 3.958084
1492220413, -3.664856, -0.3144226, 9.965317
1492220415, -3.4077454, -0.462265, 9.581863
1492220417, -3.3483276, -0.43600464, 9.561523
1492220419, -3.396988, -0.4239807, 9.587845
1492220421, -3.3957825, -0.43354797, 9.566299
1492220423, -3.417328, -0.43475342, 9.577072
1492220425, -3.361084, -0.42158508, 9.577072
1492220427, -3.3503265, -0.42637634, 9.571091
1492220429, -3.3730469, -0.41799927, 9.562714
1492220432, -3.3503265, -0.4323578, 9.5950165
1492220461, -3.369217, -0.4462433, 9.56163
1492220463, -3.3574982, -0.43354797, 9.538788
1492220465, -3.4005737, -0.39886475, 9.505295
1492220467, -3.3144226, -0.40364075, 9.577072
1492220469, -3.3180237, -0.48381042, 9.528015
1492220471, -3.340744, -0.4096222, 9.550751
1492220549, -3.3503265, -0.45509338, 9.494522
1492220570, -3.376648, -0.42158508, 9.507675
1492220572, -3.4102478, -0.42515564, 9.482681
1492220623, -3.3419495, -0.47782898, 9.533997
1492220625, -3.364685, -0.45388794, 9.524429
1492220633, -3.3957825, -0.5424347, 9.561523
1492220635, -3.3383636, -0.4586792, 9.551941
1492220637, -3.369461, -0.42877197, 9.508881
1492220639, -3.364685, -0.48020935, 9.486145
1492220641, -3.3718567, -0.45628357, 9.502899
1492220643, -3.3287811, -0.47901917, 9.495712
1492220645, -3.3431396, -0.4311676, 9.510071
1492220652, -3.3778381, -0.45628357, 9.542374
1492220714, -3.3826294, -0.42996216, 9.470596
1492220775, -3.3881683, -0.41706848, 9.528091
1492220777, -3.3826294, -0.40124512, 9.525635
1492220779, -3.347931, -0.4203949, 9.533997
1492220781, -3.3600922, -0.48249817, 9.462418
1492220790, -3.4263153, -0.4297638, 9.448303
1492220792, -1.3738556, -0.21490479, 9.74968
1492220794, -1.3666687, -0.1177063, 9.867798
1492220796, -1.3859253, -0.18721008, 9.752945
1492220798, -1.37146, -0.18708801, 9.773285
1492220800, -1.4133301, -0.18829346, 9.790039
1492220802, -1.2862244, -0.15837097, 8.301849
1492220804, -0.3445282, 3.9016418, 9.271881
1492220806, -1.3022461, 0.35083008, 8.723007
1492220808, -3.1287231, 2.409958, 8.260483
1492220810, -3.8339233, 5.3460846, 5.616928
1492220812, -1.3972931, 3.105301, 10.045685
1492220814, -1.0137482, 1.5853577, 12.509369
1492220816, -1.8140717, 3.8706207, 7.530838
1492220818, -3.3260498, 3.8133087, 10.161743
1492220820, -4.7081146, 2.7932587, 10.173218
1492220822, -3.796585, 3.3135986, 8.709671
1492220824, 3.14859, 4.460968, 7.294327
1492220826, 2.4080048, 3.9177856, 7.73938
1492220828, 0.25447083, 8.976227, -2.1585236
1492220830, 8.928452, 0.33813477, 1.6604156
1492220832, 7.7751007, 2.5945587, 2.2514496
1492220834, 8.38887, 1.2342377, 2.0540314
1492220836, 2.4857788, 8.43425, 1.5048828
1492220838, 2.5707245, 8.3517, 3.5639038
1492220840, 0.109695435, 9.330353, 2.063614
1492220842, 0.551178, 8.930756, 3.499298
1492220844, 0.024749756, 9.21431, 2.8963165
1492220846, 0.25326538, 9.129364, 3.0362854
1492220848, 0.35855103, 9.159271, 3.1343994
1492220850, 0.152771, 8.649597, 2.0253296
1492220852, 0.3549652, 9.097061, 2.8592224
1492220854, 2.6329346, 7.4759216, 3.8713837
1492220856, 1.209198, 9.042023, 2.4536438
1492220858, -0.08053589, 9.29567, 2.7001038
1492220860, -0.42988586, 9.323181, 2.6701965
1492220862, -0.8354645, 9.260971, 2.7168427
1492220864, -0.8845215, 9.33754, 2.532608
1492220866, -0.8653717, 9.355484, 2.8305054
1492220868, -1.1261902, 9.487091, 2.627121
1492220870, 2.9571533, 7.4663544, 2.6630096
1492220872, 7.8851776, 3.2621613, 2.0384827
1492220874, 5.8381195, 5.7076263, 1.2632141
1492220876, 5.280594, 6.651596, 2.7563324
1492220878, 5.4612427, 6.6372375, 2.159317
1492220880, 5.4098053, 6.6779175, 2.269394
1492220882, 5.5294495, 6.6276703, 2.1868439
1492220884, 5.622757, 6.548706, 1.7585297
1492220886, 5.5533752, 6.5786133, 2.2143555
1492220888, 5.573715, 6.610916, 2.1449585
1492220890, 5.585678, 6.5092163, 2.0049896
1492220892, 5.670624, 6.560669, 2.0887299
1492220894, 5.6443024, 6.5510864, 2.0779724
1492220896, 5.4923553, 6.614502, 1.7058868
1492220898, 5.6335297, 6.533142, 1.9140625
1492220900, 4.7745056, 6.747299, 1.1172485
1492220902, 4.4359283, 7.9078217, -1.1272125
1492220904, 4.5591583, 7.67453, 0.169693
1492220906, -0.97784424, 4.2826996, 8.911865
1492220908, 1.6399078, 1.4280548, 10.693329
1492220910, 2.145996, 1.9520874, 9.021942
1492220912, 2.0730133, 1.7474976, 9.447861
1492220914, 1.9533691, 2.2942657, 8.823334
1492220916, 2.2632446, 1.9329529, 8.993225
1492220918, 2.4558563, 1.6948547, 8.846069
1492220920, 2.088562, 1.8755188, 9.0686035
1492220922, 2.4427032, 1.7259674, 8.283752
1492220924, 1.8277435, 1.7965546, 8.801804
1492220926, 2.4714203, 1.576416, 8.897507
1492220928, 2.6113892, 1.5704346, 9.024338
1492220930, 1.5717163, 1.3335419, 10.005386
1492220932, 1.5095062, 1.5812073, 9.760117
1492220934, 2.1926575, 2.2368317, 8.7934265
1492220936, 2.8219604, 2.1459045, 8.610367
1492220938, 2.9440002, 1.8659515, 8.726425
1492220940, 2.8016205, 1.7953644, 8.872391
1492220942, 2.3134918, 2.3289642, 9.431107
1492220944, -0.82948303, 10.740921, -0.23828125
1492220946, 1.1278534, 9.514603, 0.99043274
1492220948, 1.077591, 9.507431, 1.2895355
1492220950, 1.0417023, 9.360275, 0.88035583
1492220952, 0.978302, 9.330353, 0.675766
1492220954, 0.68756104, 9.446411, 0.53938293
1492220956, 1.0297394, 9.304031, 1.2644043
1492220958, -0.40116882, 9.873535, 0.31565857
1492220960, -1.1824188, 10.033844, 0.44725037
1492220962, 0.6385193, 9.6653595, 1.1878357
1492220964, 0.5356293, 9.557678, 1.4223328
1492220966, 0.3274536, 9.185593, 0.37428284
1492220968, 0.5691223, 9.52417, 1.1184387
1492220970, 0.3896637, 9.507431, 0.98205566
1492220972, 0.3824768, 9.554092, 1.1639099
1492220974, 0.49494934, 9.464355, 1.344574
1492220976, 0.39804077, 9.442825, 1.2452698
1492220978, 0.43034363, 9.487091, 1.5060883
1492220980, 0.64089966, 9.326767, 1.2249298
1492220982, 0.10491943, 9.361465, 1.7800598
1492220984, 0.3932495, 9.532547, 1.53479
1492220986, 0.5164795, 9.508621, 1.6963043
1492220988, 0.49853516, 9.406921, 1.6484528
1492220990, 0.4315338, 9.469147, 1.7573242
1492220992, 0.41000366, 9.406921, 1.4450684
1492220994, -0.32339478, 9.784988, 0.7439728
1492220996, 0.059448242, 9.709625, 1.5515442
1492220998, 0.19584656, 9.354294, 1.1304016
1492221000, 0.26522827, 9.375824, 1.4091797
1492221002, 2.4833832, 9.6163025, 1.0562286
1492221004, 1.562149, 9.037231, 2.0097656
1492221006, 2.157959, 8.961868, 2.984848
1492221008, 2.5049133, 8.728561, 2.167694
1492221010, 0.4016266, 9.069534, 4.073578
1492221012, 4.11409, 8.33374, 1.9020996
1492221014, 2.6915588, 8.78479, 1.7118683
1492221016, 2.3601532, 8.799149, 1.8398743
1492221018, 0.7318268, 9.475128, 1.4833527
1492221020, 0.7940521, 9.363861, 1.7633057
1492221022, 1.2355194, 9.197556, 1.2608185
1492221024, 1.0165863, 9.42128, 1.5575256
1492221026, 0.5703125, 9.226273, 1.5587311
1492221028, 0.57510376, 9.381805, 1.6484528
1492221030, 0.15516663, 9.750305, 1.8159485
1492221032, 1.5322266, 9.103043, 1.5730743
1492221034, 1.4341278, 8.9917755, 2.3040924
1492221036, 1.582489, 9.015701, 2.138977
1492221038, 1.5992279, 9.037231, 2.3639069
1492221040, 1.4221649, 9.13176, 1.953537
1492221042, 1.9629364, 8.925964, 2.0073853
1492221044, 2.5049133, 8.626862, 2.3674927
1492221046, 2.2464905, 8.685486, 2.4943237
1492221048, -0.8892975, 9.81131, 2.2729797
1492221050, 1.0165863, 9.032455, 2.7898254
1492221052, -0.05899048, 9.422485, 1.9020996
1492221054, 1.9737091, 9.384201, 2.2382813
1492221056, 1.5681305, 8.978607, 2.1808624
1492221058, 2.1842804, 8.88768, 2.0241241
1492221060, 2.5850677, 7.9150085, 4.4301147
1492221062, 4.3103027, 7.9676514, 2.2921295
1492221064, 4.452667, 7.6637573, -0.23828125
1492221066, 4.370117, 7.5333405, 0.42692566
1492221068, 4.31987, 7.8049316, 1.2105713
1492221070, 3.2646332, 8.55867, 1.4881287
1492221072, 3.0971375, 8.508423, 1.9930267
1492221074, 0.929245, 9.343521, 1.1674957
1492221076, 1.3898621, 9.149704, 1.8171539
1492221078, 1.4783936, 9.120987, 1.681961
1492221080, 1.8181763, 8.963058, 1.7908325
1492221082, 2.4618378, 8.736938, 2.0181427
1492221084, 2.1555634, 8.862564, 1.9762726
1492221086, 2.047882, 9.07074, 1.1782684
1492221088, 2.2333374, 9.004929, 0.6123657
1492221090, 2.2776031, 8.74173, 0.45085144
1492221092, 2.2776031, 9.120987, 1.403183
1492221094, 2.3374176, 9.29686, 3.486145
1492221096, 1.3168793, 9.294464, 1.3349915
1492221098, 1.4604492, 9.172424, 1.4163513
1492221100, 1.381485, 9.348297, 1.4905243
1492221102, 1.224762, 9.246613, 1.2895355
1492221104, 1.4113922, 9.258575, 1.5982056
1492221106, 1.3312378, 9.288483, 1.5324097
1492221108, 1.1110992, 9.233444, 1.3146515
1492221110, 1.4233551, 9.246613, 1.4438629
1492221112, 1.2989349, 9.331558, 1.501297
1492221114, 1.401825, 9.377014, 1.2584229
1492221116, 1.2271423, 9.185593, 1.5312042
1492221118, 1.4281464, 9.165253, 1.8494568
1492221120, 1.4125977, 9.251389, 1.7489471
1492221122, 1.278595, 9.208328, 1.6676025
1492221124, 0.983078, 9.284897, 1.912857
1492221126, 1.1362152, 9.238235, 1.6843414
1492221128, 1.2630463, 9.251389, 1.2775726
1492221130, 3.6056213, 8.04422, 1.8111725
1492221132, 2.775299, 8.644821, 1.928421
1492221134, 1.690155, 9.0168915, 1.9427795
1492221136, 1.5609436, 9.228668, 2.0085754
1492221138, 1.2534637, 9.245407, 2.1210327
1492221140, 1.4401093, 9.345917, 1.5910339
1492221142, 1.3443909, 9.141327, 1.8231354
1492221144, 1.3336334, 9.221481, 2.0552368
1492221146, 1.3587494, 9.233444, 2.1641083
1492221148, 1.0907593, 9.227463, 2.2346954
1492221150, 1.1721191, 9.073135, 2.1641083
1492221152, 0.9136963, 9.410522, 2.2119598
1492221154, 2.0574646, 9.02887, 1.1387787
1492221156, 3.9573517, 7.9652557, 0.24028015
1492221158, 4.9910583, 7.5381317, 0.45562744
1492221160, 5.342804, 7.174423, 0.58843994
1492221162, 5.495941, 7.029663, 0.89471436
1492221164, 3.8939514, 6.8107147, 2.454834
1492221166, 5.65506, 5.048401, 4.8739777
1492221168, 5.6933594, 2.8434143, 8.365112
1492221170, 4.6883698, 1.370636, 7.6388855
1492221172, 4.1607513, 1.0715332, 8.652252
1492221174, 3.3112946, 0.83943176, 8.902298
1492221176, 3.0648346, 1.2390289, 8.753937
1492221178, 3.4512787, 1.1397247, 8.383057
1492221180, 3.1414032, 1.6386261, 9.018341
1492221182, 1.7368164, 3.4942627, 8.219147
1492221184, 2.7489777, 3.1449127, 8.56012
1492221186, 2.8542633, 3.149704, 8.657028
1492221188, 1.793045, 3.0216827, 8.509872
1492221190, 2.4905548, 2.2033386, 8.6008
1492221192, 0.21498108, -0.07223511, 9.974289
1492221194, -0.41073608, 0.49127197, 9.9240265
1492221196, -2.9806366, 1.1720276, 9.793625
1492221198, -3.0990753, 1.2246704, 9.721832
1492221200, -3.1313782, 1.2342377, 9.691925
1492221202, -3.1541138, 1.2509918, 9.681168
1492221204, -3.1732483, 1.2773132, 9.660828
1492221206, -3.1804352, 1.3000488, 9.628525
1492221208, -3.192398, 1.276123, 9.634506
1492221210, -3.217514, 1.2821045, 9.621338
1492221212, -3.204361, 1.2832947, 9.618942
1492221214, -3.2139282, 1.2856903, 9.6237335
1492221216, -3.2151337, 1.2940674, 9.614166
1492221218, -3.2139282, 1.2916718, 9.626129
1492221220, -3.2438354, 1.3203888, 9.606979
1492221222, -3.217514, 1.3132019, 9.609375
1492221227, -3.2354736, 1.2904663, 9.603394
1492221253, -3.217514, 1.3108063, 9.586639
1492221255, -3.253418, 1.3144073, 9.597412
1492221313, -3.2653809, 1.3155975, 9.600998
1492221315, -3.2749481, 1.3179932, 9.563919
1492221317, -3.2761383, 1.3060303, 9.550751
1492221319, -3.2689667, 1.3335419, 9.548355
1492221374, -3.3012695, 1.3251648, 9.536392
1492221434, -3.2928925, 1.3323517, 9.510071
1492221436, -3.2773438, 1.3167877, 9.5208435
1492221494, -3.2857208, 1.2952576, 9.526825
1492221496, -3.3108368, 1.3251648, 9.486145
1492221498, -3.315628, 1.3287659, 9.513657
1492221505, -3.3180237, 1.3287659, 9.535202
1492221532, -3.327591, 1.321579, 9.483749
1492221534, -3.3251953, 1.3251648, 9.476578
1492221536, -3.3168182, 1.329956, 9.516052
1492221538, -3.3132324, 1.3479004, 9.496918
1492221540, -3.2964783, 1.3311462, 9.486145
1492221542, -3.3216095, 1.3239746, 9.500504
1492221544, -3.3000793, 1.3263702, 9.500504
1492221546, -3.315628, 1.3227692, 9.512466
1492221556, -3.307251, 1.3251648, 9.500504
1492221617, -3.3192139, 1.3108063, 9.486145
1492221678, -3.315628, 1.3359375, 9.475372
1492221740, -3.3144226, 1.3251648, 9.451447
1492221801, -3.3383636, 1.3144073, 9.446671
1492221803, -3.3144226, 1.3167877, 9.474182
1492221822, -3.3216095, 1.3431091, 9.434708
1492221824, -3.3251953, 1.3227692, 9.472992
1492221883, -3.3299866, 1.3311462, 9.450256
1492222000, -3.3347626, 1.3263702, 9.428711
1492222061, -3.3467255, 1.3084259, 9.415558
1492222063, -3.3227997, 1.3144073, 9.440689
1492222125, -3.3383636, 1.3132019, 9.453842
1492222127, -3.320404, 1.3287659, 9.489731
1492222129, -3.3240051, 1.3275604, 9.494522
1492222131, -3.3527222, 1.3251648, 9.453842
1492222133, -3.344345, 1.321579, 9.445465
1492223045, -3.340744, 1.3167877, 9.396408
1492223047, -3.3670654, 1.3084259, 9.383255
1492223086, -3.3335724, 1.3132019, 9.370087
1492223088, -3.3574982, 1.3167877, 9.372482
1492223224, -3.3574982, 1.3167877, 9.372482
1492223226, -3.3598938, 1.3120117, 9.376068
1492223232, -3.3587036, 1.3167877, 9.372482
1492223234, -3.3467255, 1.3239746, 9.4179535
1492223236, -3.3311768, 1.3311462, 9.434708
1492223238, -3.3383636, 1.329956, 9.489731
1492223240, -3.3527222, 1.3263702, 9.415558
1492223242, -3.340744, 1.3359375, 9.445465
1492223244, -3.3347626, 1.3251648, 9.413162
1492223246, -3.3778381, 1.321579, 9.376068
1492223332, -3.3670654, 1.3155975, 9.383255
1492223474, -3.340744, 1.3227692, 9.397614
1492223479, -3.3634796, 1.3335419, 9.386841
1492223481, -3.381424, 1.3048248, 9.401199
1492223483, -3.347931, 1.3239746, 9.362915
1492223485, -3.3431396, 1.3167877, 9.380859
1492223546, -3.3634796, 1.3239746, 9.362915
1492223608, -3.3634796, 1.321579, 9.390427
1492223610, -3.3515167, 1.3132019, 9.391632
1492223612, -3.3455353, 1.3155975, 9.398804
1492223614, -3.3539124, 1.3024445, 9.385651
1492223616, -3.3539124, 1.321579, 9.379669
1492223618, -3.3539124, 1.3179932, 9.372482
1492223620, -3.3742523, 1.3155975, 9.377274
1492223641, -3.3431396, 1.3239746, 9.362915
1492223643, -3.3539124, 1.3120117, 9.3688965
1492223788, -3.3587036, 1.3000488, 9.371292
1492223790, -3.3634796, 1.3179932, 9.352142
1492224150, -3.356308, 1.2976532, 9.350952
1492224237, -3.3598938, 1.3179932, 9.352142
1492224239, -3.361084, 1.3155975, 9.318649
